song_id,song_name,duration_ms,url,popularity,song_added,album_id,artist_id
39glDGcpBhLVMSsQhvtqHR,I Only Smoke When I Drink,198425,https://open.spotify.com/track/39glDGcpBhLVMSsQhvtqHR,79,2024-11-08 00:00:00+00:00,05iJvxOa8h8GjGPe5JnvDG,5x0R3zoC09GMiRJomoexLV
50SxWFCvmZCYcpKWPZECES,Birds In The Sky,133548,https://open.spotify.com/track/50SxWFCvmZCYcpKWPZECES,66,2024-11-08 00:00:00+00:00,10jQ0FuAzsrFs37I6CTP7X,4QLa9DWZEpFrBhNG5UWXF1
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,159636,https://open.spotify.com/track/3Pbp7cUCx4d3OAkZSCoNvn,85,2024-11-08 00:00:00+00:00,3NpeIWhWsxU7d3XL5KEh39,4j96cMcT8GRi11qbvo1cLQ
35ISBknsCeZQtq66xABI9g,Messy,284066,https://open.spotify.com/track/35ISBknsCeZQtq66xABI9g,68,2024-11-08 00:00:00+00:00,3uTpTaMOynCYKV5AtgeO2U,67FB4n52MgexGQIG8s0yUH
6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,220046,https://open.spotify.com/track/6KqM3xmPIDonsTjCSGrrr5,74,2024-11-08 00:00:00+00:00,17zk2lz0xesn8Y4YncohZa,4E0HD2PMY8kQJIjlShrLUS
0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In,213363,https://open.spotify.com/track/0h3Xy4V4apMraB5NuM8U7Z,84,2024-11-08 00:00:00+00:00,2HxzXLKO0AvkScWYHSspQc,11kt6ggsdxvI8MhyeSMKom
2HYFX63wP3otVIvopRS99Z,Houdini,227239,https://open.spotify.com/track/2HYFX63wP3otVIvopRS99Z,81,2024-11-08 00:00:00+00:00,6Xuu2z00jxRPZei4IJ9neK,7dGJo4pcD2V6oG8kP0tJRR
0izPpjfwsu2DuzWGqsABkT,KEHLANI,122360,https://open.spotify.com/track/0izPpjfwsu2DuzWGqsABkT,39,2024-11-08 00:00:00+00:00,4e9It5Geutbt6LBEqFmHSz,0jPHHnU8GUWEF7rwPE9osY
68mOSKT4uBkKddEAhlMO61,Home,157485,https://open.spotify.com/track/68mOSKT4uBkKddEAhlMO61,81,2024-11-08 00:00:00+00:00,140NIeh2n6kSX9BHAsvlwy,52N3KGrTWDRhdQJrgBTofE
19kHhX6f6EfLU7rcO3RqjO,Back On 74,209482,https://open.spotify.com/track/19kHhX6f6EfLU7rcO3RqjO,79,2024-11-08 00:00:00+00:00,5xnXOCf5aZgZ43DgGN4EDv,59oA5WbbQvomJz2BuRG071
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,194920,https://open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7,85,2024-11-08 00:00:00+00:00,7LRZfujsTLyy814AnMSdtT,40ZNYROS4zLfyyBSs2PGe2
5kDgJffgJ0lYHTSiaXFWNw,BABY I'M BACK,171243,https://open.spotify.com/track/5kDgJffgJ0lYHTSiaXFWNw,82,2024-11-08 00:00:00+00:00,30H0cGghxhBJ93v4h28XEt,2tIP7SsRs7vjIcLrU85W8J
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),140733,https://open.spotify.com/track/7iabz12vAuVQYyekFIWJxD,81,2024-11-08 00:00:00+00:00,4AzPr5SUpNF553eC1d3aRy,5H4yInM5zmHqpKIoMNAx4r
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",255915,https://open.spotify.com/track/3tFed7YsjGnIfxeLEQwx3R,86,2024-11-01 04:00:00+00:00,0U28P0QVB1QRxpqp5IHOlH,4V8LLVI7PbaPR0K2TGSxFF
40QmyP1PmvFYjs8CzYsXA7,No One Noticed,236906,https://open.spotify.com/track/40QmyP1PmvFYjs8CzYsXA7,64,2024-08-23 04:00:00+00:00,6hfbOuLgpGhXRDQJiExTmF,2sSGPbdZJkaSE2AbcGOACx
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),178205,https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB,84,2024-08-23 04:00:00+00:00,4BbsHmXEghoPPevQjPnHXx,246dkjvS1zLTtiykXe5h60
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,180304,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,88,2024-08-16 04:00:00+00:00,168CdR21lfn0TTyw1Pkdcm,22wbnEMDvgVIAGdFeek6ET
5JRYVSZ6K2jY0kznYBmoqr,Wind Up Missin' You,166040,https://open.spotify.com/track/5JRYVSZ6K2jY0kznYBmoqr,26,2024-08-16 04:00:00+00:00,0UJSnnd3F5EVQqfHADZ2MG,4sCKpwwEsgReZxjtKFm2A0
2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,218004,https://open.spotify.com/track/2fPvQfGQEZOKtJ9qXeL4x8,75,2024-08-16 04:00:00+00:00,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02
3lUYO6zvXI88sNDpyKvIJ2,Or What,199165,https://open.spotify.com/track/3lUYO6zvXI88sNDpyKvIJ2,77,2024-10-11 04:00:00+00:00,0O5WgUe2bObIlk6R0nwOs2,0ErzCpIMyLcjPiwT4elrtZ
6usohdchdzW9oML7VC4Uhk,Lose Control,210688,https://open.spotify.com/track/6usohdchdzW9oML7VC4Uhk,81,2024-08-16 04:00:00+00:00,5QMiub2LonMqxB7dhtbPlX,33qOK5uJ8AR2xuQQAhHump
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),210950,https://open.spotify.com/track/6GG4yyk3UATdBfTHVgI8PB,83,2024-08-16 04:00:00+00:00,7x1eLsPizad7dHnqCGQODx,718COspgdWOnwOFpJHRZHS
4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),149461,https://open.spotify.com/track/4VI2Y5xg4gYynQqNQNQbTN,66,2024-10-25 04:00:00+00:00,2PzoiaGTcK3NfnMgHFd7QC,2qoQgPAilErOKCwE2Y8wOG
2mWfVxEo4xZYDaz0v7hYrN,Juna,195109,https://open.spotify.com/track/2mWfVxEo4xZYDaz0v7hYrN,80,2024-08-16 04:00:00+00:00,1KNUCVXgIxKUGiuEB8eG0i,3l0CmX0FuQjFxr8SK7Vqag
0U60hgxzGit7juEuHul2y3,25,180000,https://open.spotify.com/track/0U60hgxzGit7juEuHul2y3,76,2024-10-18 04:00:00+00:00,4ffJTc6OVVJ7rr65r5CGbq,45TgXXqMDdF8BkjA83OM7z
